episode,total_reward,mean_reward_per_decision,final_waiting,avg_waiting,final_avg_travel_time,epsilon
1,-3236.2999999999993,-22.474305555555553,47.0,20.13888888888889,108.04472843450479,0.997
2,-3725.1,-25.86875,34.0,23.29861111111111,118.61661341853035,0.994009
3,-4429.05,-30.757291666666667,37.0,28.09722222222222,131.34504792332268,0.991026973
4,-4386.200000000001,-30.459722222222226,47.0,27.756944444444443,133.24600638977637,0.988053892081
5,-3501.2999999999997,-24.31458333333333,39.0,21.881944444444443,112.35143769968052,0.985089730404757
6,-4288.099999999999,-29.778472222222224,36.0,27.104166666666668,126.68690095846645,0.9821344612135428
7,-4260.600000000002,-29.587500000000002,52.0,26.944444444444443,135.89137380191693,0.9791880578299021
8,-4177.95,-29.013541666666665,55.0,26.3125,125.61661341853035,0.9762504936564125
9,-4991.449999999999,-34.662847222222226,46.0,31.72222222222222,136.65495207667732,0.9733217421754432
10,-2835.799999999999,-19.693055555555556,38.0,17.48611111111111,101.86581469648563,0.9704017769489168
11,-4670.55,-32.434374999999996,50.0,29.52777777777778,135.26198083067092,0.9674905716180701
12,-4449.2,-30.897222222222222,41.0,28.166666666666668,132.14376996805112,0.9645880999032158
13,-4729.5,-32.84375,54.0,30.09027777777778,132.14696485623003,0.9616943356035061
14,-3685.35,-25.592708333333334,34.0,23.09722222222222,117.30670926517571,0.9588092525966956
15,-3752.45,-26.058680555555558,40.0,23.604166666666668,117.47603833865814,0.9559328248389055
16,-4291.749999999999,-29.803819444444443,40.0,27.145833333333332,132.2523961661342,0.9530650263643888
17,-4617.900000000001,-32.068749999999994,41.0,29.38888888888889,129.0,0.9502058312852957
18,-4001.700000000001,-27.78958333333334,43.0,25.27777777777778,120.5814696485623,0.9473552137914398
19,-3660.9499999999994,-25.423263888888886,51.0,22.96527777777778,113.98402555910543,0.9445131481500655
20,-3605.9499999999994,-25.041319444444447,49.0,22.583333333333332,116.66453674121406,0.9416796087056153
21,-3803.4500000000003,-26.412847222222222,47.0,23.86111111111111,120.6773162939297,0.9388545698794984
22,-4180.149999999999,-29.02881944444444,49.0,26.319444444444443,125.53993610223642,0.93603800616986
23,-3814.8499999999995,-26.492013888888888,53.0,23.98611111111111,115.60383386581469,0.9332298921513504
24,-3891.9000000000015,-27.02708333333333,30.0,24.416666666666668,121.38977635782747,0.9304302024748964
25,-4276.5,-29.697916666666668,38.0,27.020833333333332,129.08306709265176,0.9276389118674717
26,-3584.6499999999996,-24.893402777777776,39.0,22.416666666666668,115.4408945686901,0.9248559951318693
27,-3783.7000000000003,-26.275694444444447,41.0,23.71527777777778,118.85303514376997,0.9220814271464737
28,-3608.0999999999995,-25.05625,66.0,22.680555555555557,109.7667731629393,0.9193151828650342
29,-3378.7499999999995,-23.463541666666668,52.0,21.11111111111111,108.92651757188499,0.9165572373164391
30,-3678.699999999999,-25.54652777777778,44.0,23.0625,114.57188498402556,0.9138075656044898
31,-4251.949999999999,-29.527430555555554,47.0,26.92361111111111,126.05111821086263,0.9110661429076764
32,-3978.2999999999993,-27.627083333333335,51.0,25.02777777777778,119.94888178913737,0.9083329444789534
33,-3906.099999999999,-27.125694444444445,48.0,24.506944444444443,121.33546325878594,0.9056079456455165
34,-3158.8000000000006,-21.93611111111111,32.0,19.569444444444443,109.26837060702876,0.90289112180858
35,-4092.0000000000005,-28.416666666666668,30.0,25.819444444444443,124.28115015974441,0.9001824484431542
36,-3678.3499999999995,-25.54409722222222,38.0,23.041666666666668,119.2076677316294,0.8974819010978248
37,-4105.749999999998,-28.51215277777778,56.0,25.881944444444443,122.62300319488818,0.8947894553945313
38,-5086.500000000002,-35.322916666666664,63.0,32.36805555555556,140.92012779552715,0.8921050870283477
39,-4168.500000000001,-28.947916666666668,38.0,26.368055555555557,127.54632587859425,0.8894287717672626
40,-2980.449999999998,-20.697569444444444,32.0,18.46527777777778,103.10543130990415,0.8867604854519608
41,-4256.850000000001,-29.56145833333333,57.0,26.930555555555557,124.20127795527156,0.884100203995605
42,-3666.15,-25.459375,40.0,22.96527777777778,115.5111821086262,0.8814479033836181
43,-4230.5999999999985,-29.37916666666667,39.0,26.666666666666668,127.3035143769968,0.8788035596734672
44,-4439.05,-30.826736111111114,33.0,28.104166666666668,127.85303514376997,0.8761671489944468
45,-4052.700000000001,-28.143749999999997,46.0,25.59027777777778,126.00319488817891,0.8735386475474635
46,-3841.9000000000005,-26.679861111111112,54.0,24.17361111111111,118.69968051118211,0.8709180316048211
47,-4479.399999999999,-31.10694444444444,48.0,28.354166666666668,129.40575079872204,0.8683052775100066
48,-3645.250000000001,-25.31423611111111,42.0,22.791666666666668,116.55591054313099,0.8657003616774767
49,-4082.8,-28.352777777777774,47.0,25.71527777777778,123.66134185303514,0.8631032605924442
50,-3569.1,-24.78541666666667,40.0,22.40972222222222,111.6773162939297,0.860513950810667
51,-4197.7,-29.150694444444444,45.0,26.61111111111111,123.07667731629392,0.857932408958235
52,-2410.8000000000006,-16.741666666666667,37.0,14.722222222222221,93.29712460063898,0.8553586117313603
53,-3667.000000000001,-25.46527777777778,39.0,22.993055555555557,116.41533546325878,0.8527925358961662
54,-3616.5500000000015,-25.114930555555553,38.0,22.65972222222222,116.46325878594249,0.8502341582884777
55,-3983.6499999999987,-27.664236111111112,45.0,25.09027777777778,120.60383386581469,0.8476834558136123
56,-3796.050000000002,-26.361458333333335,45.0,23.88888888888889,119.70607028753993,0.8451404054461714
57,-4553.399999999999,-31.62083333333333,51.0,28.944444444444443,133.08626198083067,0.8426049842298329
58,-3738.0000000000023,-25.958333333333332,30.0,23.416666666666668,119.66453674121406,0.8400771692771434
59,-2857.449999999999,-19.843402777777776,23.0,17.59722222222222,103.69968051118211,0.837556937769312
60,-3767.6499999999996,-26.164236111111112,57.0,23.63888888888889,117.25239616613419,0.835044266956004
61,-3126.6000000000017,-21.712500000000002,43.0,19.416666666666668,105.99680511182109,0.8325391341551359
