episode,total_reward,final_waiting,final_avg_travel_time,epsilon
83,-30.0,30.0,96.9297124600639,0.7792882711929549
84,-30.0,30.0,78.64536741214057,0.776950406379376
85,-39.0,39.0,98.79552715654953,0.7746195551602378
86,-42.0,42.0,110.7667731629393,0.7722956964947572
87,-27.0,27.0,104.45686900958466,0.7699788094052729
88,-31.0,31.0,98.57507987220447,0.767668872977057
89,-22.0,22.0,97.43450479233226,0.7653658663581259
90,-28.0,28.0,96.370607028754,0.7630697687590515
91,-23.0,23.0,91.89137380191693,0.7607805594527743
92,-33.0,33.0,109.96805111821087,0.7584982177744161
93,-33.0,33.0,103.65175718849841,0.7562227231210928
94,-32.0,32.0,95.49201277955271,0.7539540549517295
95,-35.0,35.0,96.50798722044729,0.7516921927868743
96,-23.0,23.0,91.43769968051119,0.7494371162085136
97,-25.0,25.0,95.07987220447285,0.747188804859888
98,-31.0,31.0,89.3035143769968,0.7449472384453084
99,-37.0,37.0,101.09904153354633,0.7427123967299725
100,-27.0,27.0,85.22044728434504,0.7404842595397826
101,-20.0,20.0,85.08945686900958,0.7382628067611632
102,-17.0,17.0,85.00638977635782,0.7360480183408797
103,-41.0,41.0,111.95527156549521,0.7338398742858571
104,-28.0,28.0,93.36421725239616,0.7316383546629995
105,-26.0,26.0,113.54313099041534,0.7294434395990105
106,-38.0,38.0,93.46645367412141,0.7272551092802134
107,-36.0,36.0,86.3258785942492,0.7250733439523728
108,-38.0,38.0,94.1182108626198,0.7228981239205157
109,-18.0,18.0,100.34185303514377,0.7207294295487541
110,-24.0,24.0,86.80830670926518,0.7185672412601078
111,-31.0,31.0,107.33865814696486,0.7164115395363275
112,-20.0,20.0,85.65814696485623,0.7142623049177186
113,-38.0,38.0,100.36421725239616,0.7121195180029655
114,-20.0,20.0,95.62300319488818,0.7099831594489566
115,-37.0,37.0,93.09584664536742,0.7078532099706097
116,-19.0,19.0,86.23642172523962,0.7057296503406979
117,-29.0,29.0,101.89456869009585,0.7036124613896758
118,-18.0,18.0,87.45686900958466,0.7015016240055068
119,-11.0,11.0,94.8626198083067,0.6993971191334902
120,-24.0,24.0,110.6773162939297,0.6972989277760897
121,-25.0,25.0,88.18210862619809,0.6952070309927615
122,-23.0,23.0,90.43769968051119,0.6931214098997832
123,-22.0,22.0,96.68051118210863,0.6910420456700839
124,-19.0,19.0,91.06070287539936,0.6889689195330736
125,-28.0,28.0,89.68690095846645,0.6869020127744744
126,-12.0,12.0,79.81150159744409,0.684841306736151
127,-39.0,39.0,95.61661341853035,0.6827867828159425
128,-24.0,24.0,87.69968051118211,0.6807384224674947
129,-24.0,24.0,99.56869009584665,0.6786962072000923
130,-25.0,25.0,80.11182108626198,0.676660118578492
131,-26.0,26.0,106.25878594249201,0.6746301382227565
132,-23.0,23.0,86.5814696485623,0.6726062478080883
133,-12.0,12.0,86.80511182108626,0.6705884290646641
134,-12.0,12.0,101.19488817891374,0.66857666377747
135,-20.0,20.0,85.63258785942492,0.6665709337861376
136,-20.0,20.0,99.53354632587859,0.6645712209847792
137,-12.0,12.0,85.46964856230032,0.6625775073218249
138,-17.0,17.0,89.42811501597444,0.6605897747998594
139,-23.0,23.0,86.02875399361022,0.6586080054754598
140,-29.0,29.0,85.45047923322684,0.6566321814590335
141,-20.0,20.0,101.9776357827476,0.6546622849146564
142,-14.0,14.0,96.9520766773163,0.6526982980599124
143,-20.0,20.0,82.9297124600639,0.6507402031657327
144,-23.0,23.0,90.28434504792332,0.6487879825562355
145,-15.0,15.0,90.68370607028754,0.6468416186085668
146,-35.0,35.0,98.06389776357827,0.6449010937527411
147,-10.0,10.0,88.61661341853035,0.6429663904714829
148,-24.0,24.0,89.17891373801918,0.6410374913000684
149,-14.0,14.0,88.99041533546325,0.6391143788261682
150,-23.0,23.0,80.29392971246007,0.6371970356896897
151,-40.0,40.0,98.26837060702876,0.6352854445826206
152,-21.0,21.0,91.17571884984025,0.6333795882488727
153,-19.0,19.0,85.30031948881789,0.6314794494841262
154,-12.0,12.0,81.55271565495208,0.6295850111356738
155,-6.0,6.0,84.6070287539936,0.6276962561022668
156,-9.0,9.0,90.71884984025559,0.62581316733396
157,-23.0,23.0,88.6741214057508,0.623935727831958
158,-17.0,17.0,82.89137380191693,0.6220639206484622
159,-22.0,22.0,87.92012779552715,0.6201977288865168
160,-13.0,13.0,86.66134185303514,0.6183371356998573
161,-12.0,12.0,88.1405750798722,0.6164821242927577
162,-13.0,13.0,80.05431309904154,0.6146326779198794
163,-10.0,10.0,80.08945686900958,0.6127887798861198
164,-37.0,37.0,87.46325878594249,0.6109504135464614
165,-10.0,10.0,81.62300319488818,0.609117562305822
166,-26.0,26.0,93.07348242811501,0.6072902096189046
167,-17.0,17.0,80.75718849840256,0.6054683389900478
168,-25.0,25.0,105.84984025559105,0.6036519339730777
169,-18.0,18.0,83.40894568690096,0.6018409781711584
170,-12.0,12.0,81.69329073482429,0.6000354552366449
171,-19.0,19.0,87.81150159744409,0.598235348870935
172,-13.0,13.0,89.71246006389777,0.5964406428243222
173,-22.0,22.0,79.46645367412141,0.5946513208958493
174,-28.0,28.0,80.53674121405751,0.5928673669331617
175,-16.0,16.0,82.29073482428115,0.5910887648323622
176,-18.0,18.0,86.71884984025559,0.5893154985378651
177,-16.0,16.0,89.93929712460064,0.5875475520422515
178,-13.0,13.0,81.86581469648563,0.5857849093861247
179,-8.0,8.0,87.61661341853035,0.5840275546579663
180,-32.0,32.0,81.5814696485623,0.5822754719939924
181,-22.0,22.0,80.57188498402556,0.5805286455780104
182,-6.0,6.0,86.6964856230032,0.5787870596412764
183,-21.0,21.0,84.78913738019169,0.5770506984623526
184,-10.0,10.0,80.1373801916933,0.5753195463669655
185,-7.0,7.0,77.15974440894568,0.5735935877278646
186,-30.0,30.0,97.75079872204473,0.571872806964681
187,-25.0,25.0,83.46645367412141,0.5701571885437869
188,-18.0,18.0,77.8626198083067,0.5684467169781556
189,-15.0,15.0,84.50798722044729,0.5667413768272211
190,-18.0,18.0,82.20127795527156,0.5650411526967395
191,-23.0,23.0,84.82108626198082,0.5633460292386493
192,-14.0,14.0,89.01277955271566,0.5616559911509333
193,-8.0,8.0,85.70926517571885,0.5599710231774805
194,-11.0,11.0,77.43450479233226,0.5582911101079481
195,-12.0,12.0,76.78274760383387,0.5566162367776242
196,-15.0,15.0,84.24281150159744,0.5549463880672914
197,-23.0,23.0,83.08306709265176,0.5532815489030894
198,-17.0,17.0,81.8817891373802,0.5516217042563801
199,-12.0,12.0,82.17252396166134,0.549966839143611
200,-12.0,12.0,80.99041533546325,0.5483169386261801
201,-17.0,17.0,81.12140575079871,0.5466719878103016
202,-14.0,14.0,78.61980830670926,0.5450319718468707
203,-12.0,12.0,78.80511182108626,0.5433968759313301
204,-11.0,11.0,86.18210862619809,0.5417666853035361
205,-13.0,13.0,78.01597444089457,0.5401413852476254
206,-15.0,15.0,85.63258785942492,0.5385209610918825
207,-16.0,16.0,79.04472843450479,0.5369053982086068
208,-11.0,11.0,84.60383386581469,0.535294682013981
209,-17.0,17.0,79.97124600638978,0.5336887979679391
210,-7.0,7.0,77.57507987220447,0.5320877315740353
211,-15.0,15.0,89.65814696485623,0.5304914683793133
212,-17.0,17.0,82.9520766773163,0.5288999939741753
213,-18.0,18.0,79.51757188498402,0.5273132939922528
214,-17.0,17.0,92.6741214057508,0.525731354110276
215,-20.0,20.0,77.3929712460064,0.5241541600479452
216,-11.0,11.0,81.96166134185303,0.5225816975678014
217,-10.0,10.0,82.05750798722045,0.521013952475098
218,-14.0,14.0,85.1373801916933,0.5194509106176727
219,-10.0,10.0,76.17891373801918,0.5178925578858197
220,-9.0,9.0,77.76038338658147,0.5163388802121622
221,-17.0,17.0,81.3258785942492,0.5147898635715258
222,-19.0,19.0,77.04472843450479,0.5132454939808112
223,-17.0,17.0,84.64536741214057,0.5117057574988688
224,-24.0,24.0,85.33865814696486,0.5101706402263723
225,-7.0,7.0,80.95527156549521,0.5086401283056932
226,-11.0,11.0,79.85623003194888,0.5071142079207761
227,-15.0,15.0,77.04153354632588,0.5055928652970137
228,-20.0,20.0,78.30990415335464,0.5040760867011227
229,-23.0,23.0,77.62300319488818,0.5025638584410194
230,-8.0,8.0,84.88817891373802,0.5010561668656963
231,-8.0,8.0,79.17252396166134,0.49955299836509925
232,-9.0,9.0,73.14696485623003,0.49805433937000393
233,-24.0,24.0,78.12779552715655,0.4965601763518939
234,-16.0,16.0,77.94568690095846,0.49507049582283824
235,-19.0,19.0,81.92651757188499,0.49358528433536975
236,-19.0,19.0,79.49840255591054,0.49210452848236363
237,-13.0,13.0,77.53035143769968,0.49062821489691655
238,-9.0,9.0,75.82747603833866,0.4891563302522258
239,-9.0,9.0,74.88817891373802,0.48768886126146915
240,-15.0,15.0,75.54952076677316,0.48622579467768473
241,-25.0,25.0,77.91693290734824,0.4847671172936517
242,-7.0,7.0,74.76996805111821,0.4833128159417707
243,-12.0,12.0,76.99361022364218,0.4818628774939454
244,-16.0,16.0,75.91373801916933,0.48041728886146357
245,-15.0,15.0,82.97124600638978,0.4789760369948792
246,-10.0,10.0,76.40575079872204,0.47753910888389456
247,-7.0,7.0,76.2332268370607,0.4761064915572429
248,-19.0,19.0,75.62300319488818,0.4746781720825711
249,-16.0,16.0,77.18210862619809,0.4732541375663234
250,-20.0,20.0,78.02875399361022,0.4718343751536244
251,-18.0,18.0,85.98083067092652,0.47041887202816357
252,-23.0,23.0,78.2076677316294,0.4690076154120791
253,-8.0,8.0,81.6070287539936,0.46760059256584285
254,-16.0,16.0,78.25878594249201,0.4661977907881453
255,-17.0,17.0,78.87539936102236,0.4647991974157809
256,-19.0,19.0,79.97124600638978,0.46340479982353355
257,-5.0,5.0,75.42492012779553,0.46201458542406293
258,-10.0,10.0,75.2076677316294,0.4606285416677907
259,-7.0,7.0,75.65175718849841,0.45924665604278736
260,-19.0,19.0,75.72204472843451,0.457868916074659
261,-9.0,9.0,73.92012779552715,0.45649530932643506
262,-8.0,8.0,85.30031948881789,0.45512582339845575
263,-9.0,9.0,78.12140575079871,0.45376044592826037
264,-22.0,22.0,77.16932907348243,0.4523991645904756
265,-7.0,7.0,82.70287539936102,0.45104196709670413
266,-10.0,10.0,78.96805111821087,0.449688841195414
267,-5.0,5.0,73.75718849840256,0.4483397746718278
268,-9.0,9.0,79.19808306709265,0.4469947553478123
269,-8.0,8.0,78.05111821086263,0.44565377108176885
270,-10.0,10.0,82.56549520766774,0.44431680976852356
271,-13.0,13.0,79.67092651757189,0.44298385933921797
272,-8.0,8.0,76.28115015974441,0.4416549077612003
273,-12.0,12.0,74.84984025559105,0.4403299430379167
274,-12.0,12.0,74.99680511182109,0.43900895320880295
275,-10.0,10.0,78.3258785942492,0.43769192634917653
276,-8.0,8.0,74.46325878594249,0.436378850570129
277,-15.0,15.0,81.56549520766774,0.4350697140184186
278,-12.0,12.0,84.89456869009585,0.43376450487636337
279,-11.0,11.0,77.84025559105432,0.43246321136173427
280,-10.0,10.0,82.17252396166134,0.43116582172764906
281,-10.0,10.0,77.57507987220447,0.42987232426246613
282,-8.0,8.0,78.35463258785943,0.42858270728967873
283,-5.0,5.0,75.54952076677316,0.4272969591678097
284,-12.0,12.0,81.93610223642173,0.4260150682903063
285,-9.0,9.0,74.40255591054313,0.4247370230854354
286,-14.0,14.0,71.814696485623,0.4234628120161791
287,-6.0,6.0,78.87539936102236,0.42219242358013054
288,-11.0,11.0,76.85303514376997,0.4209258463093902
289,-13.0,13.0,75.63897763578275,0.419663068770462
290,-12.0,12.0,74.35782747603834,0.4184040795641506
291,-10.0,10.0,75.49201277955271,0.41714886732545814
292,-8.0,8.0,72.90734824281151,0.41589742072348174
293,-15.0,15.0,78.12140575079871,0.4146497284613113
294,-12.0,12.0,81.71246006389777,0.41340577927592737
295,-10.0,10.0,75.31629392971246,0.41216556193809956
296,-6.0,6.0,74.63578274760384,0.41092906525228523
297,-14.0,14.0,74.43450479233226,0.40969627805652836
298,-15.0,15.0,74.85623003194888,0.40846718922235875
299,-13.0,13.0,76.9776357827476,0.40724178765469166
300,-12.0,12.0,80.6070287539936,0.4060200622917276
301,-8.0,8.0,74.3226837060703,0.4048020021048524
302,-12.0,12.0,79.73482428115015,0.40358759609853784
303,-10.0,10.0,74.60383386581469,0.4023768333102422
304,-10.0,10.0,75.44408945686901,0.4011697028103115
305,-15.0,15.0,75.75399361022365,0.3999661937018806
306,-9.0,9.0,77.34185303514377,0.39876629512077494
307,-15.0,15.0,79.97444089456869,0.3975699962354126
308,-8.0,8.0,77.01597444089457,0.3963772862467064
309,-14.0,14.0,80.63258785942492,0.39518815438796623
310,-11.0,11.0,75.84664536741214,0.3940025899248023
311,-15.0,15.0,74.46325878594249,0.3928205821550279
312,-14.0,14.0,76.21725239616613,0.39164212040856283
313,-15.0,15.0,77.21405750798722,0.39046719404733715
314,-11.0,11.0,75.41214057507987,0.38929579246519513
315,-11.0,11.0,79.814696485623,0.38812790508779954
316,-14.0,14.0,74.51437699680511,0.38696352137253615
317,-12.0,12.0,78.49520766773163,0.38580263080841853
318,-20.0,20.0,77.89137380191693,0.3846452229159933
319,-6.0,6.0,77.02555910543131,0.3834912872472453
320,-12.0,12.0,77.53674121405751,0.3823408133855036
321,-10.0,10.0,73.42492012779553,0.38119379094534706
322,-17.0,17.0,78.57188498402556,0.380050209572511
323,-13.0,13.0,79.69968051118211,0.3789100589437935
324,-10.0,10.0,73.27156549520767,0.3777733287669621
325,-6.0,6.0,78.43130990415335,0.37664000878066123
326,-9.0,9.0,75.33546325878594,0.37551008875431924
327,-12.0,12.0,80.01597444089457,0.37438355848805627
328,-12.0,12.0,78.25878594249201,0.3732604078125921
329,-10.0,10.0,79.32907348242811,0.37214062658915437
330,-7.0,7.0,74.3035143769968,0.3710242047093869
331,-10.0,10.0,75.53993610223642,0.3699111320952587
332,-11.0,11.0,75.78913738019169,0.36880139869897294
333,-22.0,22.0,77.08626198083067,0.367694994502876
334,-5.0,5.0,80.65175718849841,0.3665919095193674
335,-16.0,16.0,78.25878594249201,0.36549213379080925
336,-13.0,13.0,71.38658146964856,0.3643956573894368
337,-17.0,17.0,75.45367412140575,0.3633024704172685
338,-17.0,17.0,77.06070287539936,0.3622125630060167
339,-11.0,11.0,71.1150159744409,0.3611259253169986
340,-13.0,13.0,81.19808306709265,0.3600425475410476
341,-9.0,9.0,75.49520766773163,0.3589624198984244
342,-18.0,18.0,72.73162939297124,0.35788553263872913
343,-8.0,8.0,78.24600638977635,0.35681187604081294
344,-16.0,16.0,75.23003194888179,0.3557414404126905
345,-15.0,15.0,75.70926517571885,0.35467421609145244
346,-17.0,17.0,76.7923322683706,0.35361019344317807
347,-12.0,12.0,77.28434504792332,0.35254936286284855
348,-9.0,9.0,75.1373801916933,0.35149171477426
349,-12.0,12.0,74.30031948881789,0.3504372396299372
350,-7.0,7.0,71.7667731629393,0.3493859279110474
351,-10.0,10.0,77.78594249201278,0.34833777012731426
352,-10.0,10.0,73.40575079872204,0.34729275681693234
353,-20.0,20.0,75.370607028754,0.3462508785464815
354,-6.0,6.0,72.0223642172524,0.34521212591084205
355,-17.0,17.0,78.91373801916933,0.34417648953310953
356,-7.0,7.0,77.45047923322684,0.3431439600645102
357,-7.0,7.0,72.70926517571885,0.34211452818431665
358,-10.0,10.0,74.8594249201278,0.3410881845997637
359,-12.0,12.0,77.6070287539936,0.3400649200459644
360,-13.0,13.0,86.72204472843451,0.3390447252858265
361,-7.0,7.0,72.38338658146965,0.33802759110996905
362,-9.0,9.0,73.06389776357827,0.3370135083366391
363,-10.0,10.0,72.84984025559105,0.3360024678116292
364,-12.0,12.0,74.98083067092652,0.3349944604081943
365,-6.0,6.0,75.58785942492013,0.33398947702696974
366,-9.0,9.0,73.7444089456869,0.3329875085958888
367,-18.0,18.0,76.87539936102236,0.33198854607010114
368,-6.0,6.0,72.29073482428115,0.33099258043189084
369,-13.0,13.0,79.72523961661342,0.32999960269059514
370,-10.0,10.0,73.27795527156549,0.32900960388252337
371,-12.0,12.0,77.17571884984025,0.3280225750708758
372,-19.0,19.0,73.12460063897764,0.32703850734566314
373,-11.0,11.0,76.23003194888179,0.32605739182362614
374,-10.0,10.0,75.56230031948881,0.3250792196481553
375,-4.0,4.0,74.8849840255591,0.3241039819892108
376,-5.0,5.0,74.75079872204473,0.32313167004324317
377,-11.0,11.0,74.68051118210863,0.32216227503311345
378,-13.0,13.0,75.93929712460064,0.3211957882080141
379,-16.0,16.0,74.54313099041534,0.32023220084339005
380,-5.0,5.0,70.29712460063898,0.31927150424085987
381,-8.0,8.0,73.94888178913737,0.3183136897281373
382,-25.0,25.0,82.61661341853035,0.31735874865895286
383,-10.0,10.0,73.64536741214057,0.316406672412976
384,-8.0,8.0,72.43450479233226,0.3154574523957371
385,-6.0,6.0,71.73801916932908,0.3145110800385499
386,-15.0,15.0,74.185303514377,0.31356754679843424
387,-10.0,10.0,75.38658146964856,0.31262684415803893
388,-10.0,10.0,70.67092651757189,0.3116889636255648
389,-11.0,11.0,73.14376996805112,0.3107538967346881
390,-9.0,9.0,76.57188498402556,0.30982163504448407
391,-15.0,15.0,75.185303514377,0.3088921701393506
392,-17.0,17.0,76.17891373801918,0.30796549362893255
393,-13.0,13.0,76.26517571884985,0.30704159714804574
394,-12.0,12.0,78.40894568690096,0.3061204723566016
395,-11.0,11.0,78.03833865814697,0.3052021109395318
396,-5.0,5.0,72.06070287539936,0.3042865046067132
397,-6.0,6.0,71.60063897763578,0.30337364509289305
398,-8.0,8.0,73.19488817891374,0.30246352415761435
399,-7.0,7.0,76.21086261980831,0.3015561335851415
400,-13.0,13.0,77.61022364217253,0.30065146518438607
401,-14.0,14.0,71.72523961661342,0.2997495107888329
402,-7.0,7.0,70.85303514376997,0.2988502622564664
403,-20.0,20.0,74.96805111821087,0.29795371146969696
404,-16.0,16.0,77.81150159744409,0.29705985033528787
405,-7.0,7.0,74.23003194888179,0.296168670784282
406,-6.0,6.0,74.53674121405751,0.29528016477192914
407,-8.0,8.0,70.39936102236422,0.29439432427761336
408,-12.0,12.0,73.6773162939297,0.2935111413047805
409,-9.0,9.0,71.9776357827476,0.29263060788086614
410,-5.0,5.0,73.28115015974441,0.2917527160572235
411,-9.0,9.0,76.51757188498402,0.29087745790905184
412,-14.0,14.0,73.83386581469648,0.2900048255353247
413,-8.0,8.0,73.7444089456869,0.28913481105871874
414,-11.0,11.0,70.75718849840256,0.28826740662554257
415,-9.0,9.0,72.92332268370608,0.28740260440566595
416,-6.0,6.0,72.87220447284345,0.28654039659244895
417,-15.0,15.0,72.05111821086263,0.2856807754026716
418,-8.0,8.0,70.54952076677316,0.2848237330764636
419,-8.0,8.0,72.36741214057508,0.2839692618772342
420,-9.0,9.0,72.17252396166134,0.2831173540916025
421,-6.0,6.0,71.50479233226837,0.28226800202932767
422,-9.0,9.0,75.75399361022365,0.28142119802323967
423,-17.0,17.0,79.2332268370607,0.28057693442917
424,-10.0,10.0,71.87220447284345,0.27973520362588244
425,-4.0,4.0,71.68051118210863,0.2788959980150048
426,-16.0,16.0,75.61980830670926,0.2780593100209598
427,-4.0,4.0,71.99361022364218,0.2772251320908969
428,-7.0,7.0,76.14376996805112,0.2763934566946242
429,-7.0,7.0,74.75399361022365,0.2755642763245403
430,-18.0,18.0,77.74760383386581,0.27473758349556665
431,-7.0,7.0,74.86581469648563,0.27391337074507993
432,-17.0,17.0,76.13099041533546,0.2730916306328447
433,-6.0,6.0,70.0479233226837,0.27227235574094616
434,-7.0,7.0,79.19169329073482,0.2714555386737233
435,-11.0,11.0,72.98722044728434,0.2706411720577021
436,-9.0,9.0,73.1182108626198,0.269829248541529
437,-14.0,14.0,72.70287539936102,0.2690197607959044
438,-10.0,10.0,71.83067092651757,0.26821270151351667
439,-9.0,9.0,75.08945686900958,0.2674080634089761
440,-17.0,17.0,83.51437699680511,0.2666058392187492
441,-7.0,7.0,71.15974440894568,0.26580602170109296
442,-9.0,9.0,73.29392971246007,0.26500860363598966
443,-12.0,12.0,71.45367412140575,0.2642135778250817
444,-10.0,10.0,76.77635782747603,0.26342093709160647
445,-15.0,15.0,74.2076677316294,0.26263067428033166
446,-11.0,11.0,72.35782747603834,0.26184278225749064
447,-8.0,8.0,77.22044728434504,0.26105725391071816
448,-9.0,9.0,72.72523961661342,0.260274082148986
449,-10.0,10.0,72.70287539936102,0.2594932599025391
450,-9.0,9.0,77.63578274760384,0.25871478012283144
451,-12.0,12.0,71.78913738019169,0.25793863578246295
452,-7.0,7.0,76.80830670926518,0.2571648198751156
453,-7.0,7.0,68.51757188498402,0.25639332541549026
454,-15.0,15.0,77.0223642172524,0.2556241454392438
455,-5.0,5.0,78.57188498402556,0.25485727300292604
456,-7.0,7.0,71.52076677316293,0.25409270118391725
457,-11.0,11.0,71.1182108626198,0.2533304230803655
458,-8.0,8.0,72.7444089456869,0.25257043181112443
459,-7.0,7.0,69.91693290734824,0.25181272051569104
460,-6.0,6.0,69.57507987220447,0.251057282354144
461,-5.0,5.0,72.26517571884985,0.25030411050708157
462,-14.0,14.0,71.9520766773163,0.24955319817556032
463,-11.0,11.0,71.03833865814697,0.24880453858103363
464,-7.0,7.0,72.28753993610223,0.24805812496529053
465,-8.0,8.0,71.13418530351437,0.24731395059039465
466,-7.0,7.0,70.56549520766774,0.24657200873862348
467,-7.0,7.0,76.33226837060703,0.2458322927124076
468,-19.0,19.0,73.02555910543131,0.24509479583427038
469,-13.0,13.0,75.22044728434504,0.24435951144676757
470,-11.0,11.0,69.29392971246007,0.24362643291242728
471,-8.0,8.0,71.19488817891374,0.24289555361369
472,-5.0,5.0,72.23003194888179,0.24216686695284892
473,-15.0,15.0,70.41533546325878,0.24144036635199037
474,-7.0,7.0,71.42172523961662,0.24071604525293439
475,-12.0,12.0,73.82428115015975,0.2399938971171756
476,-7.0,7.0,69.29712460063898,0.23927391542582405
477,-7.0,7.0,71.54313099041534,0.23855609367954658
478,-6.0,6.0,71.3226837060703,0.23784042539850794
479,-14.0,14.0,80.8849840255591,0.2371269041223124
480,-10.0,10.0,74.5591054313099,0.23641552340994548
481,-6.0,6.0,73.3226837060703,0.23570627683971565
482,-12.0,12.0,71.30670926517571,0.2349991580091965
483,-6.0,6.0,72.65814696485623,0.2342941605351689
484,-9.0,9.0,74.74121405750799,0.23359127805356342
485,-7.0,7.0,72.08626198083067,0.23289050421940272
486,-6.0,6.0,69.56549520766774,0.2321918327067445
487,-8.0,8.0,73.84984025559105,0.23149525720862427
488,-13.0,13.0,72.59424920127796,0.2308007714369984
489,-16.0,16.0,76.82428115015975,0.2301083691226874
490,-7.0,7.0,74.57507987220447,0.22941804401531934
491,-16.0,16.0,72.54313099041534,0.2287297898832734
492,-11.0,11.0,70.76038338658147,0.22804360051362357
493,-15.0,15.0,74.33865814696486,0.2273594697120827
494,-8.0,8.0,73.92332268370608,0.22667739130294645
495,-11.0,11.0,73.78274760383387,0.22599735912903762
496,-8.0,8.0,69.68370607028754,0.2253193670516505
497,-15.0,15.0,74.38658146964856,0.22464340895049556
498,-15.0,15.0,74.28434504792332,0.22396947872364406
499,-7.0,7.0,72.45367412140575,0.22329757028747313
500,-13.0,13.0,76.00319488817891,0.2226276775766107
