episode,total_reward,mean_reward_per_decision,final_waiting,avg_waiting,final_avg_travel_time,epsilon
1,-6759.999999999998,-46.94444444444444,70.0,43.03472222222222,142.62653562653563,0.997
2,-7009.450000000001,-48.67673611111111,73.0,44.65972222222222,149.47420147420146,0.994009
3,-6729.65,-46.73368055555555,62.0,42.8125,142.14987714987714,0.991026973
4,-6580.800000000002,-45.699999999999996,82.0,41.80555555555556,140.13513513513513,0.988053892081
5,-7451.3,-51.74513888888889,85.0,47.65277777777778,152.17690417690417,0.985089730404757
6,-7440.6,-51.67083333333333,75.0,47.625,161.25552825552825,0.9821344612135428
7,-6755.750000000002,-46.914930555555564,79.0,42.986111111111114,147.85749385749386,0.9791880578299021
8,-6826.400000000001,-47.40555555555555,84.0,43.416666666666664,143.997542997543,0.9762504936564125
9,-8002.15,-55.57048611111111,85.0,51.24305555555556,163.72481572481573,0.9733217421754432
10,-6512.35,-45.22465277777778,76.0,41.388888888888886,140.86732186732186,0.9704017769489168
11,-7067.550000000001,-49.08020833333334,88.0,45.111111111111114,143.53562653562653,0.9674905716180701
12,-7239.0,-50.270833333333336,69.0,46.22222222222222,154.66584766584768,0.9645880999032158
13,-7495.299999999999,-52.050694444444446,67.0,47.888888888888886,153.6805896805897,0.9616943356035061
14,-7020.4,-48.75277777777777,59.0,44.80555555555556,156.28501228501227,0.9588092525966956
15,-6319.800000000002,-43.8875,71.0,40.09027777777778,137.6904176904177,0.9559328248389055
16,-7558.250000000002,-52.48784722222222,67.0,48.4375,156.01228501228502,0.9530650263643888
17,-7125.000000000001,-49.479166666666664,64.0,45.486111111111114,150.82800982800984,0.9502058312852957
18,-6665.85,-46.290625000000006,73.0,42.40277777777778,140.85995085995086,0.9473552137914398
19,-7354.399999999997,-51.07222222222222,77.0,46.97222222222222,155.27764127764127,0.9445131481500655
20,-5899.000000000003,-40.96527777777778,73.0,37.333333333333336,133.3783783783784,0.9416796087056153
21,-7286.350000000001,-50.59965277777778,79.0,46.53472222222222,152.98034398034397,0.9388545698794984
22,-7582.549999999998,-52.656597222222224,74.0,48.548611111111114,158.74447174447175,0.93603800616986
23,-6433.250000000001,-44.67534722222222,75.0,40.93055555555556,139.82063882063883,0.9332298921513504
24,-7759.0,-53.88194444444444,81.0,49.71527777777778,159.72235872235873,0.9304302024748964
25,-8197.849999999995,-56.92951388888888,84.0,52.63194444444444,167.98034398034397,0.9276389118674717
26,-7183.200000000001,-49.883333333333326,72.0,45.90277777777778,155.45700245700246,0.9248559951318693
27,-6452.299999999999,-44.80763888888888,57.0,40.979166666666664,144.49631449631448,0.9220814271464737
28,-5923.750000000001,-41.13715277777778,68.0,37.59722222222222,133.38329238329237,0.9193151828650342
29,-7242.1,-50.29236111111111,76.0,46.229166666666664,149.04176904176904,0.9165572373164391
30,-6182.75,-42.935763888888886,67.0,39.236111111111114,141.59459459459458,0.9138075656044898
31,-6262.000000000001,-43.486111111111114,79.0,39.75,138.23341523341523,0.9110661429076764
32,-6466.899999999999,-44.90902777777777,76.0,41.041666666666664,140.1081081081081,0.9083329444789534
33,-5887.700000000002,-40.88680555555555,82.0,37.333333333333336,132.23832923832924,0.9056079456455165
34,-6624.649999999997,-46.00451388888889,70.0,42.125,139.47665847665849,0.90289112180858
35,-6845.299999999999,-47.53680555555556,72.0,43.673611111111114,145.45945945945945,0.9001824484431542
36,-7366.399999999999,-51.15555555555555,65.0,47.0625,155.4103194103194,0.8974819010978248
37,-6458.550000000002,-44.85104166666667,81.0,41.09722222222222,147.26781326781327,0.8947894553945313
38,-6471.8,-44.94305555555556,64.0,41.076388888888886,140.28501228501227,0.8921050870283477
39,-7878.799999999999,-54.71388888888888,85.0,50.541666666666664,162.4840294840295,0.8894287717672626
40,-7048.599999999998,-48.948611111111106,63.0,44.99305555555556,149.81572481572482,0.8867604854519608
