episode,total_reward,mean_reward_per_decision,final_waiting,avg_waiting,final_avg_travel_time,epsilon
1,-6197.0,-43.03472222222222,70.0,43.03472222222222,142.62653562653563,0.997
2,-6431.0,-44.65972222222222,73.0,44.65972222222222,149.47420147420146,0.994009
3,-6110.0,-42.43055555555556,62.0,42.43055555555556,141.34643734643734,0.991026973
4,-6020.0,-41.80555555555556,82.0,41.80555555555556,140.13513513513513,0.988053892081
5,-6842.0,-47.513888888888886,84.0,47.513888888888886,152.19164619164619,0.985089730404757
6,-6858.0,-47.625,75.0,47.625,161.25552825552825,0.9821344612135428
7,-6029.0,-41.86805555555556,78.0,41.86805555555556,145.2113022113022,0.9791880578299021
8,-6231.0,-43.270833333333336,83.0,43.270833333333336,144.36855036855036,0.9762504936564125
9,-7153.0,-49.673611111111114,84.0,49.673611111111114,159.86486486486487,0.9733217421754432
10,-5960.0,-41.388888888888886,76.0,41.388888888888886,140.86732186732186,0.9704017769489168
11,-6496.0,-45.111111111111114,88.0,45.111111111111114,143.53562653562653,0.9674905716180701
12,-6535.0,-45.38194444444444,65.0,45.38194444444444,153.9164619164619,0.9645880999032158
13,-6941.0,-48.201388888888886,67.0,48.201388888888886,153.47911547911548,0.9616943356035061
14,-6263.0,-43.49305555555556,63.0,43.49305555555556,153.4029484029484,0.9588092525966956
15,-5773.0,-40.09027777777778,71.0,40.09027777777778,137.6904176904177,0.9559328248389055
16,-6841.0,-47.50694444444444,65.0,47.50694444444444,153.38820638820638,0.9530650263643888
17,-6463.0,-44.88194444444444,68.0,44.88194444444444,149.4029484029484,0.9502058312852957
18,-5904.0,-41.0,72.0,41.0,138.95085995085995,0.9473552137914398
19,-6835.0,-47.46527777777778,82.0,47.46527777777778,155.58722358722358,0.9445131481500655
20,-5512.0,-38.27777777777778,79.0,38.27777777777778,134.4914004914005,0.9416796087056153
21,-6761.0,-46.951388888888886,85.0,46.951388888888886,154.2948402948403,0.9388545698794984
22,-6889.0,-47.84027777777778,79.0,47.84027777777778,156.03685503685503,0.93603800616986
23,-5893.0,-40.923611111111114,76.0,40.923611111111114,139.9066339066339,0.9332298921513504
24,-6915.0,-48.020833333333336,78.0,48.020833333333336,155.92628992628994,0.9304302024748964
25,-7224.0,-50.166666666666664,79.0,50.166666666666664,165.88206388206387,0.9276389118674717
26,-6471.0,-44.9375,74.0,44.9375,152.63390663390663,0.9248559951318693
27,-5521.0,-38.34027777777778,58.0,38.34027777777778,139.06633906633905,0.9220814271464737
28,-5440.0,-37.77777777777778,67.0,37.77777777777778,133.7788697788698,0.9193151828650342
29,-6931.0,-48.13194444444444,87.0,48.13194444444444,153.3022113022113,0.9165572373164391
30,-5592.0,-38.833333333333336,67.0,38.833333333333336,139.57002457002457,0.9138075656044898
31,-5918.0,-41.09722222222222,81.0,41.09722222222222,138.8058968058968,0.9110661429076764
32,-6148.0,-42.69444444444444,63.0,42.69444444444444,142.95823095823096,0.9083329444789534
33,-5206.0,-36.15277777777778,75.0,36.15277777777778,131.45454545454547,0.9056079456455165
34,-6324.0,-43.916666666666664,72.0,43.916666666666664,143.62407862407863,0.90289112180858
35,-5777.0,-40.11805555555556,61.0,40.11805555555556,138.6904176904177,0.9001824484431542
36,-7006.0,-48.65277777777778,69.0,48.65277777777778,158.12039312039312,0.8974819010978248
37,-6153.0,-42.729166666666664,78.0,42.729166666666664,149.87960687960688,0.8947894553945313
38,-6104.0,-42.388888888888886,69.0,42.388888888888886,141.14987714987714,0.8921050870283477
39,-7535.0,-52.326388888888886,82.0,52.326388888888886,163.3120393120393,0.8894287717672626
40,-6227.0,-43.24305555555556,69.0,43.24305555555556,146.3095823095823,0.8867604854519608
41,-6543.0,-45.4375,62.0,45.4375,152.2014742014742,0.884100203995605
42,-6574.0,-45.65277777777778,83.0,45.65277777777778,146.8918918918919,0.8814479033836181
43,-6641.0,-46.11805555555556,72.0,46.11805555555556,152.14250614250614,0.8788035596734672
44,-6058.0,-42.06944444444444,57.0,42.06944444444444,142.71498771498773,0.8761671489944468
45,-6220.0,-43.19444444444444,68.0,43.19444444444444,144.8132678132678,0.8735386475474635
46,-6762.0,-46.958333333333336,63.0,46.958333333333336,154.8181818181818,0.8709180316048211
47,-5643.0,-39.1875,70.0,39.1875,133.73464373464373,0.8683052775100066
48,-6713.0,-46.61805555555556,77.0,46.61805555555556,149.83292383292383,0.8657003616774767
49,-6442.0,-44.736111111111114,73.0,44.736111111111114,152.67076167076166,0.8631032605924442
50,-6315.0,-43.854166666666664,85.0,43.854166666666664,143.20884520884522,0.860513950810667
51,-5215.0,-36.21527777777778,78.0,36.21527777777778,130.82309582309583,0.857932408958235
52,-6167.0,-42.826388888888886,83.0,42.826388888888886,147.03194103194105,0.8553586117313603
53,-6703.0,-46.548611111111114,92.0,46.548611111111114,149.45945945945945,0.8527925358961662
54,-5741.0,-39.86805555555556,71.0,39.86805555555556,137.92137592137593,0.8502341582884777
55,-7027.0,-48.798611111111114,87.0,48.798611111111114,160.53808353808353,0.8476834558136123
56,-6222.0,-43.208333333333336,61.0,43.208333333333336,147.83046683046683,0.8451404054461714
57,-6686.0,-46.43055555555556,75.0,46.43055555555556,156.0884520884521,0.8426049842298329
58,-6821.0,-47.36805555555556,78.0,47.36805555555556,153.44471744471744,0.8400771692771434
59,-6459.0,-44.854166666666664,72.0,44.854166666666664,146.83292383292383,0.837556937769312
60,-6277.0,-43.59027777777778,61.0,43.59027777777778,153.2113022113022,0.835044266956004
61,-6352.0,-44.111111111111114,88.0,44.111111111111114,144.58722358722358,0.8325391341551359
62,-5699.0,-39.576388888888886,57.0,39.576388888888886,137.7886977886978,0.8300415167526705
63,-6227.0,-43.24305555555556,70.0,43.24305555555556,140.97542997543,0.8275513922024125
64,-6900.0,-47.916666666666664,90.0,47.916666666666664,155.14496314496316,0.8250687380258053
65,-6057.0,-42.0625,69.0,42.0625,142.62899262899262,0.8225935318117279
66,-6494.0,-45.09722222222222,73.0,45.09722222222222,147.6953316953317,0.8201257512162927
67,-6382.0,-44.31944444444444,71.0,44.31944444444444,145.46683046683046,0.8176653739626438
68,-6007.0,-41.71527777777778,86.0,41.71527777777778,138.72972972972974,0.8152123778407558
69,-5820.0,-40.416666666666664,61.0,40.416666666666664,142.3120393120393,0.8127667407072335
70,-6107.0,-42.40972222222222,68.0,42.40972222222222,148.56511056511056,0.8103284404851119
71,-6225.0,-43.229166666666664,83.0,43.229166666666664,142.7051597051597,0.8078974551636565
72,-6442.0,-44.736111111111114,76.0,44.736111111111114,148.72972972972974,0.8054737627981655
73,-7023.0,-48.770833333333336,96.0,48.770833333333336,152.61916461916462,0.803057341509771
74,-5946.0,-41.291666666666664,75.0,41.291666666666664,136.73218673218673,0.8006481694852418
75,-5897.0,-40.951388888888886,69.0,40.951388888888886,141.8058968058968,0.798246224976786
76,-5865.0,-40.729166666666664,70.0,40.729166666666664,139.86732186732186,0.7958514863018556
