episode,total_reward,final_waiting,final_avg_travel_time,epsilon
500,-36.0,36.0,133.14345114345113,0.2226276775766107
501,-40.0,40.0,108.0997920997921,0.22195979454388087
502,-32.0,32.0,110.33887733887734,0.22129391516024924
503,-53.0,53.0,116.29521829521829,0.2206300334147685
504,-35.0,35.0,123.03950103950103,0.2199681433145242
505,-32.0,32.0,124.55925155925156,0.21930823888458062
506,-41.0,41.0,117.42619542619542,0.21865031416792688
507,-36.0,36.0,127.67567567567568,0.2179943632254231
508,-29.0,29.0,120.27027027027027,0.21734038013574683
509,-34.0,34.0,106.6964656964657,0.21668835899533959
510,-31.0,31.0,109.64449064449065,0.21603829391835358
511,-42.0,42.0,114.21413721413721,0.21539017903659852
512,-27.0,27.0,116.14760914760915,0.21474400849948871
513,-31.0,31.0,131.78794178794178,0.21409977647399026
514,-31.0,31.0,98.58212058212058,0.21345747714456828
515,-41.0,41.0,111.78794178794179,0.21281710471313459
516,-35.0,35.0,126.88149688149689,0.2121786533989952
517,-45.0,45.0,111.5945945945946,0.2115421174387982
518,-30.0,30.0,110.15176715176715,0.2109074910864818
519,-29.0,29.0,111.15176715176715,0.21027476861322236
520,-27.0,27.0,117.24740124740124,0.2096439443073827
521,-33.0,33.0,120.92515592515592,0.20901501247446055
522,-34.0,34.0,121.67983367983368,0.20838796743703716
523,-24.0,24.0,111.31392931392931,0.20776280353472606
524,-53.0,53.0,112.8087318087318,0.20713951512412188
525,-23.0,23.0,114.13513513513513,0.2065180965787495
526,-28.0,28.0,106.78586278586279,0.20589854228901325
527,-37.0,37.0,122.05197505197505,0.20528084666214622
528,-45.0,45.0,118.88981288981289,0.20466500412215977
529,-57.0,57.0,117.86486486486487,0.2040510091097933
530,-16.0,16.0,120.9002079002079,0.2034388560824639
531,-32.0,32.0,110.77962577962577,0.2028285395142165
532,-32.0,32.0,107.07692307692308,0.20222005389567385
533,-33.0,33.0,123.1891891891892,0.20161339373398682
534,-28.0,28.0,118.76923076923077,0.20100855355278485
535,-42.0,42.0,115.65904365904366,0.20040552789212648
536,-27.0,27.0,114.67775467775468,0.1998043113084501
537,-32.0,32.0,112.22453222453223,0.19920489837452476
538,-30.0,30.0,115.58627858627858,0.1986072836794012
539,-28.0,28.0,109.81496881496882,0.198011461828363
540,-34.0,34.0,114.53846153846153,0.1974174274428779
541,-24.0,24.0,114.0977130977131,0.19682517516054926
542,-31.0,31.0,115.0997920997921,0.19623469963506762
543,-39.0,39.0,108.98752598752598,0.1956459955361624
544,-38.0,38.0,117.58835758835758,0.1950590575495539
545,-32.0,32.0,115.4033264033264,0.19447388037690524
546,-35.0,35.0,113.58212058212058,0.19389045873577454
547,-29.0,29.0,105.43866943866944,0.19330878735956722
548,-35.0,35.0,110.48440748440748,0.1927288609974885
549,-56.0,56.0,115.0935550935551,0.19215067441449604
550,-31.0,31.0,110.06237006237006,0.19157422239125255
551,-30.0,30.0,110.24116424116424,0.1909994997240788
552,-44.0,44.0,116.45322245322245,0.19042650122490654
553,-32.0,32.0,127.86486486486487,0.18985522172123181
554,-39.0,39.0,108.75675675675676,0.18928565605606812
555,-34.0,34.0,115.39293139293139,0.1887177990878999
556,-46.0,46.0,116.62577962577963,0.1881516456906362
557,-26.0,26.0,119.25779625779626,0.18758719075356428
558,-30.0,30.0,108.23284823284823,0.18702442918130358
559,-36.0,36.0,125.1891891891892,0.18646335589375967
560,-28.0,28.0,119.67359667359668,0.1859039658260784
561,-33.0,33.0,131.8191268191268,0.18534625392860016
562,-31.0,31.0,107.3991683991684,0.18479021516681435
563,-35.0,35.0,114.48856548856548,0.1842358445213139
564,-34.0,34.0,123.97920997920998,0.18368313698774996
565,-35.0,35.0,110.23076923076923,0.1831320875767867
566,-28.0,28.0,119.76715176715177,0.18258269131405633
567,-37.0,37.0,111.02702702702703,0.18203494324011416
568,-38.0,38.0,111.38461538461539,0.18148883841039382
569,-27.0,27.0,108.06029106029106,0.18094437189516263
570,-32.0,32.0,113.14760914760915,0.18040153877947715
571,-34.0,34.0,110.38045738045739,0.1798603341631387
572,-32.0,32.0,112.27027027027027,0.1793207531606493
573,-31.0,31.0,116.3970893970894,0.17878279090116736
574,-29.0,29.0,111.5031185031185,0.17824644252846386
575,-36.0,36.0,109.15176715176715,0.17771170320087848
576,-47.0,47.0,109.91891891891892,0.17717856809127586
577,-34.0,34.0,109.21621621621621,0.17664703238700202
578,-57.0,57.0,118.02910602910603,0.17611709128984102
579,-28.0,28.0,117.993762993763,0.1755887400159715
580,-38.0,38.0,113.96673596673597,0.1750619737959236
581,-17.0,17.0,106.71725571725571,0.1745367878745358
582,-37.0,37.0,115.52598752598753,0.1740131775109122
583,-32.0,32.0,110.9002079002079,0.17349113797837945
584,-19.0,19.0,114.8981288981289,0.17297066456444432
585,-40.0,40.0,123.20997920997921,0.172451752570751
586,-39.0,39.0,121.06237006237006,0.17193439731303872
587,-23.0,23.0,111.3014553014553,0.1714185941210996
588,-41.0,41.0,115.25363825363826,0.1709043383387363
589,-39.0,39.0,112.20166320166321,0.1703916253237201
590,-24.0,24.0,107.6985446985447,0.16988045044774894
591,-21.0,21.0,114.26611226611226,0.1693708090964057
592,-26.0,26.0,111.62577962577963,0.1688626966691165
593,-33.0,33.0,102.1891891891892,0.16835610857910915
594,-32.0,32.0,119.34511434511434,0.16785104025337183
595,-25.0,25.0,115.4054054054054,0.16734748713261172
596,-28.0,28.0,112.18295218295218,0.16684544467121387
597,-33.0,33.0,123.46153846153847,0.16634490833720023
598,-37.0,37.0,119.86070686070686,0.16584587361218864
599,-40.0,40.0,109.85446985446985,0.16534833599135207
600,-41.0,41.0,112.04989604989605,0.164852290983378
601,-31.0,31.0,111.23908523908524,0.16435773411042787
602,-27.0,27.0,114.67151767151768,0.1638646609080966
603,-37.0,37.0,116.995841995842,0.1633730669253723
604,-44.0,44.0,114.01247401247402,0.16288294772459616
605,-29.0,29.0,116.55301455301455,0.16239429888142237
606,-36.0,36.0,117.1039501039501,0.1619071159847781
607,-45.0,45.0,117.67567567567568,0.16142139463682378
608,-27.0,27.0,119.45530145530145,0.1609371304529133
609,-30.0,30.0,115.15384615384616,0.16045431906155455
610,-42.0,42.0,111.93762993762994,0.15997295610436987
611,-32.0,32.0,106.4033264033264,0.15949303723605676
612,-33.0,33.0,114.96049896049897,0.1590145581243486
613,-31.0,31.0,117.31392931392931,0.15853751444997555
614,-42.0,42.0,118.17879417879418,0.1580619019066256
615,-36.0,36.0,124.04365904365905,0.15758771620090573
616,-42.0,42.0,105.29729729729729,0.157114953052303
617,-27.0,27.0,109.34303534303534,0.1566436081931461
618,-36.0,36.0,114.13929313929314,0.15617367736856666
619,-25.0,25.0,116.76507276507276,0.15570515633646095
620,-33.0,33.0,117.13513513513513,0.15523804086745158
621,-35.0,35.0,116.96049896049897,0.15477232674484923
622,-34.0,34.0,104.72765072765073,0.15430800976461467
623,-27.0,27.0,104.95218295218295,0.15384508573532082
624,-31.0,31.0,113.27650727650727,0.15338355047811486
625,-50.0,50.0,120.76923076923077,0.15292339982668052
626,-24.0,24.0,104.75883575883576,0.15246462962720048
627,-30.0,30.0,103.32848232848232,0.15200723573831887
628,-43.0,43.0,113.45530145530145,0.15155121403110391
629,-34.0,34.0,116.5072765072765,0.1510965603890106
630,-41.0,41.0,119.76091476091476,0.15064327070784356
631,-41.0,41.0,125.37214137214137,0.15019134089572003
632,-29.0,29.0,107.29521829521829,0.14974076687303287
633,-38.0,38.0,103.72557172557173,0.14929154457241375
634,-42.0,42.0,117.92931392931393,0.14884366993869652
635,-31.0,31.0,118.54885654885655,0.14839713892888043
636,-25.0,25.0,112.07484407484408,0.14795194751209378
637,-37.0,37.0,108.46777546777547,0.1475080916695575
638,-40.0,40.0,112.53846153846153,0.14706556739454882
639,-49.0,49.0,110.5987525987526,0.14662437069236517
640,-32.0,32.0,114.96673596673597,0.14618449758028806
641,-21.0,21.0,118.45738045738045,0.1457459440875472
642,-36.0,36.0,120.85031185031185,0.14530870625528455
643,-19.0,19.0,108.72141372141373,0.1448727801365187
644,-28.0,28.0,111.98544698544698,0.14443816179610913
645,-33.0,33.0,120.13305613305613,0.1440048473107208
646,-40.0,40.0,116.54054054054055,0.14357283276878863
647,-41.0,41.0,114.42827442827443,0.14314211427048226
648,-29.0,29.0,108.94802494802495,0.1427126879276708
649,-27.0,27.0,112.22869022869023,0.1422845498638878
650,-35.0,35.0,116.16008316008316,0.14185769621429614
651,-38.0,38.0,119.56340956340956,0.14143212312565326
652,-33.0,33.0,121.02494802494803,0.1410078267562763
653,-22.0,22.0,117.32432432432432,0.14058480327600748
654,-39.0,39.0,106.63201663201663,0.14016304886617945
655,-26.0,26.0,108.18711018711019,0.1397425597195809
656,-35.0,35.0,123.1018711018711,0.13932333204042216
657,-34.0,34.0,109.88357588357589,0.1389053620443009
658,-36.0,36.0,117.23076923076923,0.138488645958168
659,-25.0,25.0,104.04573804573805,0.1380731800202935
660,-31.0,31.0,108.88149688149689,0.13765896048023263
661,-29.0,29.0,118.73180873180873,0.13724598359879192
662,-35.0,35.0,106.89189189189189,0.13683424564799554
663,-40.0,40.0,107.42619542619542,0.13642374291105155
664,-33.0,33.0,107.56133056133056,0.1360144716823184
665,-32.0,32.0,101.13513513513513,0.13560642826727143
666,-31.0,31.0,114.1018711018711,0.1351996089824696
667,-46.0,46.0,115.33471933471934,0.1347940101555222
668,-26.0,26.0,104.56133056133056,0.13438962812505564
669,-29.0,29.0,115.12474012474013,0.13398645924068048
670,-30.0,30.0,116.22453222453223,0.13358449986295842
671,-26.0,26.0,117.16424116424116,0.13318374636336955
672,-26.0,26.0,108.98960498960498,0.13278419512427944
673,-39.0,39.0,106.02286902286902,0.1323858425389066
674,-34.0,34.0,117.68399168399168,0.13198868501128988
675,-37.0,37.0,119.91268191268192,0.13159271895625602
676,-40.0,40.0,114.54677754677755,0.13119794079938724
677,-35.0,35.0,119.58004158004158,0.13080434697698906
678,-38.0,38.0,106.0935550935551,0.1304119339360581
679,-25.0,25.0,120.50935550935552,0.13002069813424993
680,-38.0,38.0,121.1995841995842,0.12963063603984717
681,-40.0,40.0,107.10602910602911,0.12924174413172762
682,-28.0,28.0,107.5987525987526,0.12885401889933243
683,-29.0,29.0,110.70686070686071,0.12846745684263444
684,-21.0,21.0,110.1995841995842,0.12808205447210655
685,-44.0,44.0,106.4033264033264,0.12769780830869024
686,-26.0,26.0,113.18711018711019,0.12731471488376417
687,-34.0,34.0,106.92515592515592,0.12693277073911288
688,-46.0,46.0,103.3035343035343,0.12655197242689553
689,-33.0,33.0,116.77962577962577,0.12617231650961486
690,-38.0,38.0,102.49064449064448,0.12579379956008602
691,-27.0,27.0,120.92307692307692,0.12541641816140575
692,-33.0,33.0,110.11018711018711,0.12504016890692154
693,-34.0,34.0,115.9064449064449,0.12466504840020078
694,-46.0,46.0,106.17255717255718,0.12429105325500017
695,-27.0,27.0,112.12474012474013,0.12391818009523517
696,-36.0,36.0,106.15800415800416,0.12354642555494946
697,-32.0,32.0,108.88357588357589,0.12317578627828461
698,-17.0,17.0,112.95841995841995,0.12280625891944975
699,-38.0,38.0,113.73180873180873,0.1224378401426914
700,-32.0,32.0,104.35758835758836,0.12207052662226334
701,-31.0,31.0,106.995841995842,0.12170431504239655
702,-31.0,31.0,103.41580041580042,0.12133920209726937
703,-28.0,28.0,102.28066528066527,0.12097518449097756
704,-24.0,24.0,114.41787941787942,0.12061225893750463
705,-27.0,27.0,103.76091476091476,0.12025042216069212
706,-32.0,32.0,121.45114345114345,0.11988967089421004
707,-27.0,27.0,111.88773388773389,0.11953000188152742
708,-29.0,29.0,115.1975051975052,0.11917141187588283
709,-40.0,40.0,114.07900207900208,0.11881389764025518
710,-43.0,43.0,111.20374220374221,0.11845745594733442
711,-36.0,36.0,108.29106029106029,0.11810208357949242
712,-32.0,32.0,107.54885654885655,0.11774777732875394
713,-29.0,29.0,106.64241164241164,0.11739453399676768
714,-46.0,46.0,108.53638253638253,0.11704235039477738
715,-33.0,33.0,114.24948024948024,0.11669122334359305
716,-35.0,35.0,105.92515592515592,0.11634114967356228
717,-32.0,32.0,115.76715176715177,0.1159921262245416
718,-22.0,22.0,104.84615384615384,0.11564414984586797
719,-24.0,24.0,103.62162162162163,0.11529721739633036
720,-28.0,28.0,109.23700623700624,0.11495132574414137
721,-40.0,40.0,116.11226611226611,0.11460647176690894
722,-43.0,43.0,109.11642411642411,0.11426265235160821
723,-30.0,30.0,111.65280665280665,0.11391986439455339
724,-30.0,30.0,113.27442827442827,0.11357810480136972
725,-30.0,30.0,110.46569646569647,0.11323737048696561
726,-37.0,37.0,113.22453222453223,0.11289765837550471
727,-38.0,38.0,105.16424116424116,0.1125589654003782
728,-28.0,28.0,105.1933471933472,0.11222128850417706
729,-36.0,36.0,113.67567567567568,0.11188462463866453
730,-23.0,23.0,110.85031185031185,0.11154897076474853
731,-38.0,38.0,112.97713097713098,0.11121432385245428
732,-46.0,46.0,112.61746361746361,0.11088068088089692
733,-28.0,28.0,120.34719334719335,0.11054803883825423
734,-34.0,34.0,113.67775467775468,0.11021639472173947
735,-50.0,50.0,114.0893970893971,0.10988574553757426
736,-32.0,32.0,118.08523908523908,0.10955608830096153
737,-21.0,21.0,108.21413721413721,0.10922742003605865
738,-28.0,28.0,108.8024948024948,0.10889973777595047
739,-26.0,26.0,101.86070686070686,0.10857303856262261
740,-31.0,31.0,106.35758835758836,0.10824731944693475
741,-31.0,31.0,102.12474012474013,0.10792257748859395
742,-19.0,19.0,105.16632016632016,0.10759880975612816
743,-19.0,19.0,107.64864864864865,0.10727601332685978
744,-27.0,27.0,109.64033264033264,0.1069541852868792
745,-27.0,27.0,100.46569646569647,0.10663332273101855
746,-31.0,31.0,102.42619542619542,0.1063134227628255
747,-24.0,24.0,105.3076923076923,0.10599448249453702
748,-36.0,36.0,105.72972972972973,0.10567649904705341
749,-33.0,33.0,111.64864864864865,0.10535946954991225
750,-34.0,34.0,120.44282744282744,0.10504339114126252
751,-26.0,26.0,106.15800415800416,0.10472826096783873
752,-20.0,20.0,107.1933471933472,0.10441407618493521
753,-29.0,29.0,102.20374220374221,0.10410083395638041
754,-30.0,30.0,112.61538461538461,0.10378853145451127
755,-37.0,37.0,128.95010395010394,0.10347716586014773
756,-36.0,36.0,103.03326403326403,0.10316673436256728
757,-26.0,26.0,103.00831600831602,0.10285723415947957
758,-33.0,33.0,110.31600831600832,0.10254866245700113
759,-30.0,30.0,99.58627858627858,0.10224101646963013
760,-46.0,46.0,120.03118503118503,0.10193429342022124
761,-32.0,32.0,112.02702702702703,0.10162849053996058
762,-21.0,21.0,115.35758835758836,0.10132360506834069
763,-40.0,40.0,111.26819126819127,0.10101963425313566
764,-24.0,24.0,107.33887733887734,0.10071657535037626
765,-31.0,31.0,105.29521829521829,0.10041442562432513
766,-31.0,31.0,113.67567567567568,0.10011318234745216
767,-42.0,42.0,109.78378378378379,0.0998128428004098
768,-30.0,30.0,113.58419958419958,0.09951340427200858
769,-31.0,31.0,107.91683991683992,0.09921486405919255
770,-36.0,36.0,106.28274428274429,0.09891721946701497
771,-26.0,26.0,111.44282744282744,0.09862046780861393
772,-39.0,39.0,108.36798336798337,0.09832460640518809
773,-49.0,49.0,114.78794178794179,0.09802963258597253
774,-40.0,40.0,108.0997920997921,0.0977355436882146
775,-34.0,34.0,114.23284823284823,0.09744233705714996
776,-25.0,25.0,116.8960498960499,0.09715001004597851
777,-32.0,32.0,117.4095634095634,0.09685856001584058
778,-38.0,38.0,111.47401247401247,0.09656798433579306
779,-24.0,24.0,107.55093555093555,0.09627828038278567
780,-30.0,30.0,113.56133056133056,0.09598944554163731
781,-22.0,22.0,110.3118503118503,0.0957014772050124
782,-18.0,18.0,106.24740124740124,0.09541437277339737
783,-24.0,24.0,105.6943866943867,0.09512812965507718
784,-28.0,28.0,105.66943866943868,0.09484274526611194
785,-23.0,23.0,107.64449064449065,0.09455821703031361
786,-31.0,31.0,108.62162162162163,0.09427454237922267
787,-33.0,33.0,103.20374220374221,0.09399171875208501
788,-35.0,35.0,102.14760914760915,0.09370974359582875
789,-46.0,46.0,110.62577962577963,0.09342861436504125
790,-30.0,30.0,118.3991683991684,0.09314832852194613
791,-40.0,40.0,106.67151767151768,0.09286888353638029
792,-30.0,30.0,112.39085239085239,0.09259027688577115
793,-29.0,29.0,107.67983367983368,0.09231250605511383
794,-44.0,44.0,113.53014553014553,0.0920355685369485
795,-33.0,33.0,121.20790020790021,0.09175946183133765
796,-44.0,44.0,107.33264033264034,0.09148418344584364
797,-31.0,31.0,108.51767151767152,0.0912097308955061
798,-27.0,27.0,109.43866943866944,0.09093610170281959
799,-35.0,35.0,115.00831600831602,0.09066329339771112
800,-34.0,34.0,107.78378378378379,0.09039130351751799
801,-45.0,45.0,125.78586278586279,0.09012012960696544
802,-27.0,27.0,104.35758835758836,0.08984976921814454
803,-36.0,36.0,111.25779625779626,0.0895802199104901
804,-27.0,27.0,105.91268191268192,0.08931147925075864
805,-29.0,29.0,100.4012474012474,0.08904354481300636
806,-30.0,30.0,112.04781704781705,0.08877641417856734
807,-51.0,51.0,103.07068607068607,0.08851008493603164
808,-24.0,24.0,111.76715176715177,0.08824455468122355
809,-25.0,25.0,115.76299376299376,0.08797982101717988
810,-55.0,55.0,113.87733887733887,0.08771588155412834
811,-25.0,25.0,112.01663201663202,0.08745273390946595
812,-26.0,26.0,102.83575883575884,0.08719037570773755
813,-24.0,24.0,107.34095634095634,0.08692880458061433
814,-20.0,20.0,110.32016632016632,0.08666801816687249
815,-45.0,45.0,113.04573804573805,0.08640801411237187
816,-36.0,36.0,112.82120582120582,0.08614879007003474
817,-28.0,28.0,111.62993762993763,0.08589034369982464
818,-32.0,32.0,112.39293139293139,0.08563267266872517
819,-37.0,37.0,105.35135135135135,0.085375774650719
820,-28.0,28.0,111.26403326403326,0.08511964732676684
821,-24.0,24.0,104.3118503118503,0.08486428838478655
822,-37.0,37.0,112.62370062370063,0.08460969551963218
823,-34.0,34.0,117.16216216216216,0.08435586643307329
824,-34.0,34.0,105.13513513513513,0.08410279883377407
825,-39.0,39.0,109.28690228690229,0.08385049043727275
826,-36.0,36.0,104.67983367983368,0.08359893896596093
827,-40.0,40.0,121.99168399168398,0.08334814214906305
828,-27.0,27.0,104.17671517671518,0.08309809772261587
829,-29.0,29.0,108.67775467775468,0.08284880342944802
830,-32.0,32.0,113.42203742203742,0.08260025701915967
831,-34.0,34.0,113.52806652806653,0.0823524562481022
832,-41.0,41.0,105.29521829521829,0.08210539887935789
833,-45.0,45.0,123.65072765072765,0.08185908268271981
834,-31.0,31.0,119.62993762993763,0.08161350543467165
835,-17.0,17.0,119.46361746361747,0.08136866491836764
836,-43.0,43.0,112.36382536382537,0.08112455892361253
837,-30.0,30.0,114.22661122661123,0.0808811852468417
838,-44.0,44.0,111.48440748440748,0.08063854169110117
839,-30.0,30.0,111.8108108108108,0.08039662606602786
840,-23.0,23.0,111.15176715176715,0.08015543618782978
841,-35.0,35.0,110.93555093555094,0.07991496987926629
842,-35.0,35.0,103.32224532224532,0.07967522496962849
843,-23.0,23.0,116.52390852390852,0.07943619929471961
844,-32.0,32.0,106.05197505197505,0.07919789069683544
845,-31.0,31.0,114.37214137214137,0.07896029702474494
846,-29.0,29.0,102.5031185031185,0.0787234161336707
847,-33.0,33.0,116.49064449064448,0.07848724588526969
848,-11.0,11.0,115.27234927234927,0.07825178414761388
849,-39.0,39.0,114.74844074844074,0.07801702879517104
850,-26.0,26.0,110.36382536382537,0.07778297770878553
851,-26.0,26.0,104.57796257796258,0.07754962877565917
852,-34.0,34.0,102.67983367983368,0.0773169798893322
853,-34.0,34.0,103.51351351351352,0.07708502894966421
854,-25.0,25.0,111.3014553014553,0.07685377386281522
855,-29.0,29.0,108.28066528066527,0.07662321254122678
856,-32.0,32.0,108.05197505197505,0.0763933429036031
857,-27.0,27.0,106.29521829521829,0.07616416287489229
858,-37.0,37.0,114.24116424116424,0.07593567038626761
859,-31.0,31.0,111.03534303534303,0.0757078633751088
860,-28.0,28.0,108.92099792099792,0.07548073978498347
861,-30.0,30.0,118.06652806652806,0.07525429756562853
862,-33.0,33.0,118.53014553014553,0.07502853467293165
863,-25.0,25.0,114.12889812889813,0.07480344906891286
864,-30.0,30.0,125.71517671517671,0.07457903872170611
865,-32.0,32.0,104.29106029106029,0.07435530160554099
866,-43.0,43.0,112.66943866943868,0.07413223570072437
867,-26.0,26.0,101.73596673596674,0.0739098389936222
868,-25.0,25.0,105.67983367983368,0.07368810947664134
869,-35.0,35.0,111.66943866943868,0.07346704514821141
870,-40.0,40.0,107.07484407484408,0.07324664401276677
871,-27.0,27.0,110.49064449064448,0.07302690408072847
872,-34.0,34.0,109.38669438669439,0.07280782336848628
873,-27.0,27.0,105.10810810810811,0.07258939989838081
874,-37.0,37.0,107.14760914760915,0.07237163169868567
875,-45.0,45.0,116.67151767151768,0.07215451680358961
876,-28.0,28.0,107.6881496881497,0.07193805325317884
877,-35.0,35.0,109.86486486486487,0.07172223909341931
878,-29.0,29.0,97.3014553014553,0.07150707237613906
879,-30.0,30.0,119.0,0.07129255115901063
880,-39.0,39.0,113.82952182952182,0.0710786735055336
881,-31.0,31.0,108.26611226611226,0.07086543748501699
882,-39.0,39.0,115.44906444906445,0.07065284117256193
883,-26.0,26.0,106.43659043659044,0.07044088264904425
884,-36.0,36.0,113.51559251559252,0.07022956000109712
885,-32.0,32.0,115.81704781704782,0.07001887132109383
886,-26.0,26.0,108.16008316008316,0.06980881470713055
887,-26.0,26.0,107.82120582120582,0.06959938826300915
888,-28.0,28.0,111.16632016632016,0.06939059009822013
889,-34.0,34.0,120.995841995842,0.06918241832792547
890,-37.0,37.0,111.32432432432432,0.0689748710729417
891,-36.0,36.0,110.25779625779626,0.06876794645972288
892,-30.0,30.0,114.79417879417879,0.06856164262034371
893,-27.0,27.0,106.83991683991684,0.06835595769248268
894,-25.0,25.0,120.41580041580042,0.06815088981940523
895,-29.0,29.0,109.43866943866944,0.06794643714994701
896,-25.0,25.0,106.05405405405405,0.06774259783849718
897,-20.0,20.0,109.56964656964657,0.06753937004498169
898,-34.0,34.0,108.91476091476092,0.06733675193484674
899,-29.0,29.0,107.88565488565489,0.0671347416790422
900,-27.0,27.0,116.48232848232848,0.06693333745400507
901,-29.0,29.0,120.14968814968815,0.06673253744164305
902,-29.0,29.0,115.51975051975052,0.06653233982931812
903,-26.0,26.0,107.79417879417879,0.06633274280983018
904,-23.0,23.0,109.24948024948024,0.06613374458140069
905,-32.0,32.0,112.0997920997921,0.06593534334765648
906,-33.0,33.0,105.1891891891892,0.06573753731761352
907,-43.0,43.0,119.67359667359668,0.06554032470566068
908,-44.0,44.0,109.57588357588358,0.0653437037315437
909,-34.0,34.0,111.64864864864865,0.06514767262034907
910,-26.0,26.0,106.9085239085239,0.06495222960248802
911,-25.0,25.0,119.9106029106029,0.06475737291368056
912,-34.0,34.0,105.43866943866944,0.06456310079493952
913,-32.0,32.0,120.64033264033264,0.06436941149255469
914,-34.0,34.0,113.87110187110187,0.06417630325807702
915,-21.0,21.0,104.67567567567568,0.0639837743483028
916,-27.0,27.0,113.45945945945945,0.06379182302525789
917,-30.0,30.0,115.02910602910603,0.06360044755618212
918,-33.0,33.0,99.91683991683992,0.06340964621351357
919,-31.0,31.0,110.8960498960499,0.06321941727487303
920,-30.0,30.0,102.28898128898129,0.0630297590230484
921,-45.0,45.0,106.54261954261955,0.06284066974597925
922,-33.0,33.0,103.98752598752598,0.06265214773674131
923,-39.0,39.0,109.01871101871102,0.06246419129353109
924,-40.0,40.0,110.26403326403326,0.0622767987196505
925,-41.0,41.0,109.4989604989605,0.06208996832349155
926,-31.0,31.0,111.33264033264034,0.06190369841852107
927,-44.0,44.0,119.05197505197505,0.06171798732326551
928,-36.0,36.0,115.58419958419958,0.06153283336129571
929,-25.0,25.0,113.71309771309771,0.061348234861211826
930,-30.0,30.0,110.61538461538461,0.06116419015662819
931,-27.0,27.0,113.9064449064449,0.0609806975861583
932,-24.0,24.0,112.95841995841995,0.06079775549339983
933,-45.0,45.0,114.61330561330561,0.06061536222691963
934,-32.0,32.0,108.0997920997921,0.06043351614023887
935,-17.0,17.0,108.64241164241164,0.060252215591818155
936,-39.0,39.0,127.15176715176715,0.0600714589450427
937,-28.0,28.0,115.52806652806653,0.05989124456820757
938,-39.0,39.0,115.4054054054054,0.059711570834502944
939,-43.0,43.0,108.28898128898129,0.05953243612199943
940,-45.0,45.0,116.79417879417879,0.05935383881363344
941,-31.0,31.0,112.43866943866944,0.05917577729719254
942,-22.0,22.0,113.65488565488566,0.05899824996530096
943,-25.0,25.0,114.32432432432432,0.05882125521540506
944,-26.0,26.0,112.5966735966736,0.05864479144975884
945,-22.0,22.0,108.58835758835758,0.05846885707540957
946,-37.0,37.0,115.87733887733887,0.05829345050418334
947,-31.0,31.0,106.0997920997921,0.05811857015267079
948,-44.0,44.0,122.0997920997921,0.057944214442212774
949,-36.0,36.0,105.1933471933472,0.05777038179888613
950,-32.0,32.0,109.65280665280665,0.05759707065348948
951,-25.0,25.0,111.94802494802495,0.05742427944152901
952,-24.0,24.0,106.72349272349273,0.057252006603204425
953,-33.0,33.0,113.5072765072765,0.05708025058339481
954,-37.0,37.0,109.27027027027027,0.056909009831644625
955,-36.0,36.0,106.72972972972973,0.05673828280214969
956,-21.0,21.0,112.3076923076923,0.05656806795374324
957,-26.0,26.0,108.68607068607069,0.056398363749882004
958,-32.0,32.0,113.63825363825364,0.05622916865863236
959,-38.0,38.0,115.3014553014553,0.056060481152656466
960,-35.0,35.0,114.65488565488566,0.0558922997091985
961,-26.0,26.0,114.53846153846153,0.0557246228100709
962,-29.0,29.0,106.34719334719335,0.055557448941640684
963,-33.0,33.0,120.85446985446985,0.05539077659481576
964,-32.0,32.0,109.61954261954261,0.05522460426503131
965,-36.0,36.0,108.01663201663202,0.05505893045223622
966,-31.0,31.0,113.99168399168398,0.054893753660879514
967,-25.0,25.0,115.36798336798337,0.054729072399896876
968,-24.0,24.0,112.23076923076923,0.054564885182697184
969,-37.0,37.0,106.39501039501039,0.05440119052714909
970,-32.0,32.0,105.65488565488566,0.05423798695556764
971,-37.0,37.0,109.10602910602911,0.05407527299470094
972,-32.0,32.0,116.0956340956341,0.053913047175716836
973,-37.0,37.0,120.11434511434511,0.05375130803418968
974,-31.0,31.0,114.20166320166321,0.05359005411008711
975,-39.0,39.0,113.75259875259876,0.053429283947756846
976,-38.0,38.0,117.44074844074844,0.053268996095913575
977,-22.0,22.0,114.4927234927235,0.05310918910762583
978,-31.0,31.0,106.11642411642411,0.052949861540302956
979,-38.0,38.0,119.38877338877339,0.052791011955682046
980,-23.0,23.0,108.0893970893971,0.052632638919815
981,-34.0,34.0,104.47193347193347,0.052474741003055554
982,-22.0,22.0,115.1975051975052,0.052317316780046384
983,-34.0,34.0,109.52598752598753,0.05216036482970624
984,-43.0,43.0,110.11434511434511,0.052003883735217124
985,-36.0,36.0,106.81912681912682,0.051847872084011475
986,-30.0,30.0,105.00831600831602,0.05169232846775944
987,-28.0,28.0,105.77338877338877,0.05153725148235616
988,-20.0,20.0,112.78586278586279,0.051382639727909095
989,-26.0,26.0,114.89397089397089,0.051228491808725365
990,-18.0,18.0,106.35966735966736,0.05107480633329919
991,-43.0,43.0,105.9085239085239,0.05092158191429929
992,-34.0,34.0,115.66943866943868,0.05076881716855639
993,-27.0,27.0,111.35966735966736,0.05061651071705072
994,-37.0,37.0,100.72765072765073,0.05046466118489957
995,-22.0,22.0,109.5904365904366,0.05031326720134487
996,-30.0,30.0,115.85862785862786,0.05016232739974084
997,-32.0,32.0,114.91683991683992,0.050011840417541614
998,-30.0,30.0,121.27027027027027,0.05
